date,coin_name,symbol,open_price,high_price,low_price,close_price,volume_24h,market_cap,daily_return_pct,volatility_pct,market_cap_rank,market_dominance_pct
2024-02-19,Chainlink,LINK,17.612391,17.659732,17.074394,17.434552,285460497.41,10412527510.89,4.461754990596112,2.8970933488835415,13,0.6011601854370208
2024-02-19,Polygon,MATIC,0.988981,1.000971,0.977846,0.978941,198946104.33,9757755499.35,1.42490374932136,4.421265361539808,14,0.563357369217358
2024-02-19,Litecoin,LTC,88.801996,87.670768,86.255674,86.730891,118305063.03,6448795132.47,3.3084608629213585,5.840197776588665,15,0.3723167956700707
2024-02-19,Uniswap,UNI,7.550866,7.713504,7.489897,7.588608,135443839.59,5679029122.88,0.32725376147479945,1.904451546255562,16,0.3278748792780835
2024-02-19,Cosmos,ATOM,11.699076,11.870025,11.488015,11.789955,87648351.51,4542590679.89,5.725293074948956,3.93238547975424,17,0.26226337962911567
2024-02-19,Stellar,XLM,0.135445,0.137719,0.131876,0.135012,106341109.53,3887307691.53,-4.578415435719851,3.1727683388039707,19,0.2244310625106995
2024-02-19,Filecoin,FIL,6.131807,6.259321,6.19921,6.228207,68663575.44,3678580257.67,5.0642206477732765,3.3460373665715526,20,0.2123803262496103
2024-02-19,TRON,TRX,0.127571,0.128872,0.128378,0.128692,262850536.97,11321212583.84,-1.5544199993880237,2.9167827430821456,12,0.6536224993552467
2024-02-19,Near Protocol,NEAR,4.045936,4.080546,4.060953,4.075199,117254232.39,4509193198.43,-1.6261905365395735,3.23054031977895,18,0.26033519877901706
2024-02-20,Bitcoin,BTC,49699.91656,49435.358716,48516.768727,49177.234507,25043168803.39,965652034367.87,-2.1859749913022752,3.9384152300727275,1,56.30519575012284
2024-02-20,Ethereum,ETH,2789.921546,2856.47665,2781.552668,2825.673619,7320672464.55,336745905185.63,1.6630059313857082,2.273492805697727,2,19.63496522009717
2024-02-20,Tether,USDT,1.003764,1.010568,0.985721,0.998254,2764461112.77,109626114012.54,-0.23575548188959905,0.26191026870926115,3,6.392074566323439
2024-02-20,BNB,BNB,350.501995,349.163934,344.129648,345.218989,1004442128.88,52770135242.28,2.1170978610874913,3.0998560813089076,5,3.076918692064936
2024-02-20,Solana,SOL,119.865168,120.967322,116.896032,119.504312,1580649637.42,55487317119.92,-0.7142030186695014,3.863035322135711,4,3.235352011795223
2024-02-20,XRP,XRP,0.636519,0.637233,0.618822,0.629657,641242735.8,35148812763.24,0.6070067012005964,3.3417605209721066,6,2.049455406899408
2024-02-20,USD Coin,USDC,1.006922,1.000777,0.999839,1.000088,689768104.99,32247511994.46,-0.4250480655782596,0.3621810206439946,7,1.8802864910765604
2024-02-20,Cardano,ADA,0.684917,0.686967,0.668015,0.683157,440265515.14,23868394921.22,-4.600601590276243,4.254652984501575,8,1.391717306493613
2024-02-20,Avalanche,AVAX,43.958672,44.333981,43.286756,43.762404,401828588.61,17163940843.08,9.997679266950964,5.324993785342529,9,1.000794297136007
2024-02-20,Dogecoin,DOGE,0.104957,0.106492,0.103826,0.10405,283113082.12,15183063514.3,3.1515499995043106,6.141345101399762,10,0.8852933902001562
2024-02-20,Polkadot,DOT,8.083269,8.170026,7.957791,8.095736,325284798.45,11195073928.42,-5.509414935274859,5.8097088464958455,12,0.6527618712980967
2024-02-20,Chainlink,LINK,17.111254,17.374694,17.241004,17.340231,248328881.76,10266618320.07,-0.5410004226090837,2.6402284723777694,13,0.598625523097197
2024-02-20,Polygon,MATIC,1.003654,1.012992,0.971182,0.994932,187727236.01,9829076272.39,1.6334998738432693,4.337794440706455,14,0.5731133408962253
2024-02-20,Litecoin,LTC,82.585425,85.645979,83.132232,83.20849,184911995.29,6142382209.46,-4.061299220366599,5.353029955321065,15,0.35814974790801796
2024-02-20,Uniswap,UNI,7.541207,7.769466,7.499423,7.623263,104806097.95,5770830664.52,0.4566713684512447,1.9088066792377025,16,0.3364853369975164
2024-02-20,Cosmos,ATOM,11.357247,11.437213,11.166708,11.41163,165878716.52,4484628127.59,-3.2088756912134087,4.090482507597564,17,0.2614894968411237
2024-02-20,Stellar,XLM,0.140827,0.14052,0.133493,0.138245,87411331.29,3997622602.3,2.3946019613071634,3.347968001509439,19,0.23309320039382733
2024-02-20,Filecoin,FIL,5.821707,5.871727,5.854808,5.86037,72815630.19,3501381290.66,-5.905985462589802,4.067826564326326,20,0.20415838412796766
2024-02-20,TRON,TRX,0.128672,0.133379,0.129066,0.130819,245867446.92,11523671759.67,1.6527833897988842,2.042283710466997,11,0.6719217389865737
2024-02-20,Near Protocol,NEAR,4.062432,4.14726,3.990639,4.063744,87921894.78,4427324290.16,-0.28109056760172724,3.228307302370583,18,0.25814822724410835
2024-02-21,Bitcoin,BTC,49926.698326,49975.353207,48667.066141,49730.821937,21415484386.18,989382982341.56,1.1256985789251717,3.9624089673214344,1,57.324547125862814
2024-02-21,Ethereum,ETH,2653.399305,2735.935078,2713.583769,2721.095314,6510109813.51,324881405095.0,-3.701004401103125,2.7560057191009206,2,18.823529158151104
2024-02-21,Tether,USDT,0.999769,1.0133,0.996522,1.001939,2014136918.0,109656549768.06,0.36914452634297934,0.22495579578013913,3,6.3534669253777265
2024-02-21,BNB,BNB,341.376294,342.632459,337.016132,339.551504,1286510005.67,52505203165.7,-1.6417072005271427,3.082101658948884,5,3.042135398470093
2024-02-21,Solana,SOL,126.916767,124.711588,122.99119,123.654897,1405351903.05,56110281556.45,3.473167562355406,3.6098697568254763,4,3.251012536839584
2024-02-21,XRP,XRP,0.635846,0.65568,0.62933,0.642291,1177546692.37,35216812450.42,2.0064892473203644,3.033594798482568,6,2.040451332767958
2024-02-21,USD Coin,USDC,1.004233,1.00747,0.993802,1.002833,616879974.72,32289160547.09,0.27447584612554365,0.2682071843401894,7,1.87082407770504
2024-02-21,Cardano,ADA,0.67848,0.678474,0.669823,0.673484,588407887.01,23754623456.13,-1.415926353678587,3.6266875746197873,8,1.3763356112567027
2024-02-21,Avalanche,AVAX,41.553609,41.682795,41.061628,41.630012,339446956.79,16301528104.25,-4.872657361327759,5.684050853852002,9,0.944505548118525
2024-02-21,Dogecoin,DOGE,0.102192,0.101443,0.099766,0.101161,279610250.25,14877481621.67,-2.7765497357039925,6.15393880472488,10,0.861996730848516
2024-02-21,Polkadot,DOT,8.195316,8.307397,8.042554,8.22122,289547128.7,11452974599.84,1.5500011364006916,5.845041102690719,11,0.6635818423175434
2024-02-21,Chainlink,LINK,17.398166,17.393953,16.972174,17.280875,222181466.33,10315355706.88,-0.3423022449931423,2.572849831042504,13,0.5976685519085881
2024-02-21,Polygon,MATIC,0.948445,0.970767,0.959113,0.962311,192843945.2,9440454262.77,-3.278716535401416,4.401891434168751,14,0.5469770300626475
2024-02-21,Litecoin,LTC,83.790563,84.297933,82.068536,83.0786,196218378.16,6203278855.52,-0.15610185931748122,5.313985057178121,15,0.3594160779342801
2024-02-21,Uniswap,UNI,7.566676,7.657706,7.381117,7.52096,108866607.81,5642018721.72,-1.341984396970164,1.787190749167898,16,0.3268968375954778
2024-02-21,Cosmos,ATOM,11.897032,12.00416,11.738649,11.909667,160101974.96,4671387903.09,4.364293269234976,4.43510057459147,17,0.27065878509462976
2024-02-21,Stellar,XLM,0.14135,0.146184,0.142318,0.143375,86125775.28,4157626494.06,3.710803284024733,3.6093449152284522,19,0.2408916063286394
2024-02-21,Filecoin,FIL,5.868404,5.959122,5.831571,5.949205,97865511.32,3527413295.33,1.5158599201074319,4.049894577064793,20,0.20437724651578099
2024-02-21,TRON,TRX,0.125522,0.126242,0.124776,0.126083,208131531.36,11069697973.5,-3.620269226947148,2.406205714916152,12,0.6413749119164663
2024-02-21,Near Protocol,NEAR,4.064069,4.07773,4.062017,4.070789,109584149.34,4476251902.02,0.17336229841251605,1.817446122266707,18,0.25935266492788134
2024-02-22,Bitcoin,BTC,49443.215977,50753.036843,48928.633549,49802.275496,20536485532.39,976715534163.31,0.1436806314814687,3.9624229488038467,1,56.5798097004875
2024-02-22,Ethereum,ETH,2840.019447,2878.079741,2758.022442,2846.717029,9308123003.51,338769370564.39,4.616586356004415,3.128431198862641,2,19.624451386766058
2024-02-22,Tether,USDT,0.9918,1.010344,0.980091,0.99691,3075140612.12,107921374483.99,-0.5019267640045899,0.30186124053659985,3,6.251739239665078
2024-02-22,BNB,BNB,350.213433,354.416815,340.921895,353.112056,1666748389.39,54627025607.69,3.99366571499562,3.176581329660389,5,3.1644697000078303
2024-02-22,Solana,SOL,120.010782,122.234818,117.919041,120.217163,1065905728.71,55185340740.05,-2.7801034034260708,3.353705990389072,4,3.1968121403980017
2024-02-22,XRP,XRP,0.667438,0.662873,0.653271,0.65398,665580781.16,36071824675.52,1.8198916067639237,2.8970712812571238,6,2.0895920094468563
2024-02-22,USD Coin,USDC,0.984762,1.017969,0.998604,0.99897,673060572.35,31934673596.41,-0.3852087037423013,0.3043895020053819,7,1.8499324437179967
2024-02-22,Cardano,ADA,0.680801,0.685396,0.669009,0.685356,762413671.39,24132352584.66,1.7627738743607901,3.6444855853209486,8,1.3979545416309826
2024-02-22,Avalanche,AVAX,40.137664,41.506801,40.183968,40.721532,304644206.87,16189141410.98,-2.1822717706639128,5.178733607182792,9,0.937815063044114
2024-02-22,Dogecoin,DOGE,0.106418,0.105809,0.104193,0.105014,315315661.03,15336559095.78,3.8087800634631908,5.917686326614755,10,0.8884261228043745
2024-02-22,Polkadot,DOT,8.307061,8.337935,8.260419,8.315236,245816021.47,11669869902.53,1.1435772306300107,5.84189005722577,11,0.6760197777341721
2024-02-22,Chainlink,LINK,16.820963,16.745438,16.256961,16.576317,201531430.52,9805961151.77,-4.077096790527113,2.966204961054415,14,0.568046065093864
2024-02-22,Polygon,MATIC,0.997139,1.008043,0.976312,0.995768,255439834.32,9840038881.14,3.4767346523109532,4.5358946183339945,13,0.5700201418596554
2024-02-22,Litecoin,LTC,79.521322,81.692714,78.272875,79.894087,140694257.22,5936269346.86,-3.8331327200987975,5.530734679907082,15,0.3438800533298541
2024-02-22,Uniswap,UNI,7.379898,7.552815,7.389038,7.404053,154245840.4,5436730634.41,-1.5544159256265067,1.0321357389499723,16,0.3149424514387781
2024-02-22,Cosmos,ATOM,11.169161,11.272052,10.864831,11.183506,93725350.16,4351756668.89,-6.0972401663287545,4.670750514136741,18,0.2520913772499236
2024-02-22,Stellar,XLM,0.133452,0.135876,0.13253,0.13407,91984926.32,3916081091.18,-6.489973844812558,4.278702860116981,19,0.22685328036729518
2024-02-22,Filecoin,FIL,5.643741,5.761543,5.585334,5.6789,66888471.17,3359556373.67,-4.543548255607266,3.9599286331358043,20,0.1946145562875075
2024-02-22,TRON,TRX,0.122658,0.124336,0.121222,0.122506,280969567.36,10693876649.23,-2.8370200582156224,2.584941602342374,12,0.6194818087870738
2024-02-22,Near Protocol,NEAR,4.044362,4.047954,3.93922,4.011901,83775187.35,4368272894.93,-1.4465991727893646,1.7384105813590511,17,0.2530481398830826
2024-02-23,Bitcoin,BTC,48473.088332,49110.015037,48598.703452,48626.110241,20615779683.16,949389213995.25,-2.3616697094382078,3.7237629702357937,1,56.508670380685885
2024-02-23,Ethereum,ETH,2641.703454,2690.609124,2624.500294,2665.976818,9668221625.91,313824102703.76,-6.349075414197058,4.152996465765642,2,18.679149200119326
2024-02-23,Tether,USDT,1.007625,1.013888,0.995598,1.000589,3563049656.36,110675229301.15,0.36904033463400765,0.3203456729865017,3,6.587509063397475
2024-02-23,BNB,BNB,368.662705,370.487045,360.96778,368.264926,1566267865.99,56241758734.1,4.291235527795179,3.456596197239913,4,3.347570163095638
2024-02-23,Solana,SOL,119.747935,120.390389,117.887162,118.565521,1244516988.73,54958132834.76,-1.373882030471807,3.3804272245284976,5,3.2711673645714514
2024-02-23,XRP,XRP,0.657106,0.666281,0.642361,0.654237,737495998.72,35963912920.52,0.03929783785436847,2.1087955139469834,6,2.1406109010582495
2024-02-23,USD Coin,USDC,1.016407,1.009518,0.983743,1.002131,860215966.07,32001983672.66,0.31642591869627257,0.3285341711748414,7,1.9047925974177788
2024-02-23,Cardano,ADA,0.691212,0.699306,0.694592,0.696111,572448470.58,24535838481.09,1.5692574370108403,3.5239924113551795,8,1.460399579859352
2024-02-23,Avalanche,AVAX,43.321105,43.574273,43.127181,43.353589,633031633.48,17144439857.29,6.463551027500625,5.616431273023443,9,1.0204555586639952
2024-02-23,Dogecoin,DOGE,0.102984,0.103464,0.102502,0.103026,393836521.9,15242640690.83,-1.8930809225436551,4.70440270800803,10,0.9072584202896287
2024-02-23,Polkadot,DOT,8.427319,8.380271,8.130525,8.322838,255305641.14,11577174238.14,0.09142254050276133,5.691762956210441,11,0.689085902092516
2024-02-23,Chainlink,LINK,16.859375,17.211487,16.901675,17.033673,249422422.49,10115817961.28,2.759092987905576,3.120209927952052,13,0.6021043997323668
2024-02-23,Polygon,MATIC,0.985299,0.991585,0.987729,0.988952,289894811.83,9581136596.62,-0.6844967904170329,4.3616563935040755,14,0.570279588001971
2024-02-23,Litecoin,LTC,78.582024,78.361278,77.664453,77.683357,118436437.12,5710954762.6,-2.7670758663278727,5.590695478505419,15,0.33992218942608116
2024-02-23,Uniswap,UNI,7.668953,7.744207,7.572302,7.584605,112882466.33,5654438602.91,2.4385562880222533,1.3264836857064837,16,0.3365582866220196
2024-02-23,Cosmos,ATOM,11.924717,11.989065,11.717704,11.751779,93249051.59,4634599400.15,5.081349265605994,4.841397203533343,17,0.2758563568965417
2024-02-23,Stellar,XLM,0.140356,0.138972,0.138116,0.13857,114472272.09,4041274260.23,3.3564555829044496,4.47018963492275,19,0.24054100438772194
2024-02-23,Filecoin,FIL,6.05724,6.030212,5.973758,5.988018,115358385.66,3495597498.21,5.443272464737903,4.68279733130462,20,0.20806173474274106
2024-02-23,TRON,TRX,0.125466,0.128525,0.124618,0.125159,216057955.16,10925171690.8,2.165608215107828,2.729161555600625,12,0.6502780069828208
2024-02-23,Near Protocol,NEAR,4.006107,4.02279,3.930327,4.016552,127240813.85,4363652447.93,0.11593007903236696,0.9451341981766906,18,0.2597293019564294
2024-02-24,Bitcoin,BTC,48203.016832,49361.755166,47435.473126,48504.848058,18588487936.86,952742293619.98,-0.24937668754296816,3.431886280015001,1,56.92831317358279
2024-02-24,Ethereum,ETH,2574.820169,2553.834955,2463.744485,2530.761099,6607974241.57,306918152003.55,-5.071901529190281,4.552668518336442,2,18.338991344163592
2024-02-24,Tether,USDT,0.992019,1.001012,0.974589,1.000117,2321820114.41,110816058651.83,-0.04717221556503892,0.3202097301101356,3,6.621487608809559
2024-02-24,BNB,BNB,343.380259,351.198035,342.623874,347.642985,1026618729.61,52854422339.28,-5.599757007540818,3.479017585290964,5,3.1581605305951768
2024-02-24,Solana,SOL,125.919081,129.84509,123.224183,127.757149,1065033585.56,59129116156.89,7.752361666761454,4.197652913749809,4,3.5330864020603996
2024-02-24,XRP,XRP,0.626666,0.634252,0.630424,0.630795,658500634.51,34033571992.63,-3.583105204994519,1.9354161693454695,6,2.033575981444691
2024-02-24,USD Coin,USDC,1.005323,1.007353,0.977207,1.000747,717171609.78,32396775734.37,-0.13810569676020457,0.327776773222691,7,1.935774035823559
2024-02-24,Cardano,ADA,0.653698,0.666301,0.65859,0.66239,537403759.59,23042242959.86,-4.844198698196123,3.9058340830251255,8,1.3768214471267222
2024-02-24,Avalanche,AVAX,40.834778,42.217897,40.583676,41.109983,417080363.74,16233055953.07,-5.175133251367036,6.031042546740938,9,0.96995850740438
2024-02-24,Dogecoin,DOGE,0.10147,0.102689,0.099586,0.101267,330250453.9,15100382766.93,-1.7073360122687564,4.776944588843224,10,0.9022789530320229
2024-02-24,Polkadot,DOT,8.509693,8.400196,8.289515,8.357851,271250628.14,11668745420.96,0.4206858285599191,3.1687740614821087,11,0.6972315579098065
2024-02-24,Chainlink,LINK,16.646345,16.827078,16.542569,16.751924,187888045.69,10005097454.06,-1.6540707338928096,3.117050297359987,13,0.5978251674257352
2024-02-24,Polygon,MATIC,0.999415,1.015451,0.982736,1.001568,223504547.42,9700749052.27,1.2756938658296857,4.119389256489158,14,0.5796397239464187
2024-02-24,Litecoin,LTC,81.617559,82.330219,81.065034,81.516246,119418292.3,6066110912.16,4.933989914982684,5.161162599832977,15,0.36246261351642634
2024-02-24,Uniswap,UNI,7.630325,7.77577,7.597361,7.672508,105457888.91,5790147136.73,1.158966089862301,1.3914971468543793,16,0.34597320988918523
2024-02-24,Cosmos,ATOM,11.459439,11.451815,11.440273,11.443041,102892008.41,4472355960.31,-2.627159683653013,4.966502732583801,17,0.26723247454974536
2024-02-24,Stellar,XLM,0.135662,0.138047,0.135653,0.136622,119114282.49,3932713475.77,-1.405787688532878,4.328062074027342,19,0.23498772529552875
2024-02-24,Filecoin,FIL,6.029208,6.058538,5.872829,5.961996,76421455.42,3530703076.05,-0.4345678319604307,4.350911324526467,20,0.21096677641192035
2024-02-24,TRON,TRX,0.121564,0.123561,0.119185,0.12329,283866766.0,10777990064.4,-1.4933005217363515,2.197982050999797,12,0.6440070918197975
2024-02-24,Near Protocol,NEAR,4.000063,4.013664,3.923723,4.011715,91344810.95,4371827216.74,-0.12042667442124788,0.9284253497685695,18,0.261225675192539
2024-02-25,Bitcoin,BTC,51068.37025,51051.242724,49337.083047,50834.114012,28257113917.11,1007736980537.17,4.802130193696841,3.3477753498695715,1,57.701486786614886
2024-02-25,Ethereum,ETH,2746.95749,2752.48393,2694.272096,2717.435792,9845539478.85,325880812184.59,7.3762273757788765,5.462839457488333,2,18.659439656821124
2024-02-25,Tether,USDT,0.984618,1.007068,0.991679,0.995014,2875822490.5,109014529308.36,-0.5102403018846791,0.37345121657264135,3,6.242006142398742
2024-02-25,BNB,BNB,363.018016,361.596475,357.116473,360.7993,1353143191.26,55944870753.06,3.78443275649587,3.701941067485156,5,3.2033182098922706
2024-02-25,Solana,SOL,120.334466,127.819408,120.541025,122.428736,1151991364.31,56682922784.21,-4.170735682274806,4.504904469120549,4,3.2455779466546693
2024-02-25,XRP,XRP,0.621016,0.636419,0.618329,0.627002,968700289.3,34052527741.0,-0.6013047027956908,1.8672902266579399,6,1.9497959462108618
2024-02-25,USD Coin,USDC,1.002642,1.010471,0.995023,0.998988,774408483.77,31921694693.5,-0.17576870078052087,0.33381273186828375,7,1.8277876868044596
2024-02-25,Cardano,ADA,0.636356,0.640041,0.615679,0.635352,445483697.79,21813034115.59,-4.0818852941620465,4.17108610877771,8,1.248981156894511
2024-02-25,Avalanche,AVAX,42.47179,43.354639,40.94927,42.296843,334966872.29,16681126555.39,2.8870359785845734,6.13300258632872,9,0.9551359353793054
2024-02-25,Dogecoin,DOGE,0.109187,0.110181,0.109098,0.109151,475268819.68,16081364516.45,7.785359495195876,4.87548192801565,10,0.9207944732384973
2024-02-25,Polkadot,DOT,7.855292,7.926471,7.727487,7.829921,278850204.69,10859445487.25,-6.316575875784347,3.3028286528381776,12,0.6217953319114188
2024-02-25,Chainlink,LINK,17.578756,17.627892,17.61027,17.625568,274315763.06,10385429338.7,5.215186028780949,3.406978683687321,13,0.5946538882009574
2024-02-25,Polygon,MATIC,1.002208,1.012269,0.978958,0.995366,243902605.46,9820914538.72,-0.6192290488513996,2.18047338760643,14,0.5623306293536622
2024-02-25,Litecoin,LTC,81.539019,81.146329,80.172361,80.413846,143662479.88,5929017078.21,-1.352368459165787,3.506745070485322,15,0.3394865001516431
2024-02-25,Uniswap,UNI,7.701042,7.914989,7.6609,7.771522,117890973.15,5901961391.66,1.2905037049163015,1.4368604448692033,16,0.3379373326901737
2024-02-25,Cosmos,ATOM,10.91198,10.857215,10.688674,10.836647,102993438.86,4282852751.99,-5.2992382007544965,5.155839787425667,17,0.2452296345681769
2024-02-25,Stellar,XLM,0.133977,0.139804,0.135142,0.136861,82838052.37,3927530548.99,0.17493522273135387,3.97299968659541,19,0.22488442565218913
2024-02-25,Filecoin,FIL,5.74234,5.902003,5.773522,5.773727,108316787.61,3411364094.05,-3.157818287700964,4.521733634074648,20,0.19532951950640273
2024-02-25,TRON,TRX,0.132158,0.134063,0.131458,0.132952,285809976.76,11871424659.4,7.836807526968936,3.9576472537507734,11,0.6797397201376171
2024-02-25,Near Protocol,NEAR,3.849831,3.904306,3.853215,3.878951,81957705.39,4266426230.27,-3.309407572571832,1.2780826923272397,18,0.24428907691843044
2024-02-26,Bitcoin,BTC,47141.247181,48837.941373,47322.818523,47990.91732,19489552294.77,941442826187.06,-5.593087923847417,3.2502502015884143,1,56.629960613905304
2024-02-26,Ethereum,ETH,2582.712051,2626.955223,2531.767761,2604.876531,7004165073.06,311939986576.23,-4.14211299237941,5.336718978074842,2,18.763910736098246
2024-02-26,Tether,USDT,0.98966,1.038856,0.985957,1.000874,2350486408.33,110177247234.36,0.5889364370752714,0.44520398988676324,3,6.627415917225959
2024-02-26,BNB,BNB,338.755245,338.356462,329.65066,338.24312,1557096905.69,51764504985.2,-6.251724989488627,4.586865200481242,5,3.1137545445884798
2024-02-26,Solana,SOL,122.09505,121.26305,116.461886,119.779286,1331700468.55,54825993806.28,-2.164075270694621,4.170667461432182,4,3.297910168844332
2024-02-26,XRP,XRP,0.632748,0.646543,0.628407,0.636097,882060545.25,34982109276.72,1.4505535867509245,1.9399480068592707,6,2.1042546774246307
2024-02-26,USD Coin,USDC,0.991823,1.007652,0.980593,1.000818,883790245.65,32196976513.59,0.1831853836082198,0.3083651131151765,7,1.9367225084034496
2024-02-26,Cardano,ADA,0.675397,0.69219,0.673801,0.675696,472699095.44,23510605192.11,6.349865901106777,4.187990371786662,8,1.4142172089521274
2024-02-26,Avalanche,AVAX,41.34932,41.112419,39.716571,40.615969,308559936.07,16019048293.76,-3.9739939928850054,6.051631982668742,9,0.9635827569284892
2024-02-26,Dogecoin,DOGE,0.102245,0.107176,0.099887,0.101787,374913346.18,14951155210.0,-6.746617071762961,4.905775980335913,10,0.8993465212368119
2024-02-26,Polkadot,DOT,8.00778,8.264855,8.122588,8.127622,261051368.04,11329624705.5,3.802094554976998,3.7702313099717575,12,0.6815030960948779
2024-02-26,Chainlink,LINK,17.696211,17.768861,17.548277,17.645469,218276168.18,10415407809.52,0.11290983643759134,3.0078282775829854,13,0.6265108380715243
2024-02-26,Polygon,MATIC,0.961065,0.961032,0.91835,0.948363,224847707.69,9361908219.28,-4.722182594141255,2.859702828514212,14,0.5631404042622995
2024-02-26,Litecoin,LTC,81.085158,80.585886,77.770044,79.060804,150467259.69,5904950123.97,-1.6825982928362904,3.0689140841176834,15,0.3551963896754504
2024-02-26,Uniswap,UNI,7.740615,7.870307,7.745968,7.79653,115758703.89,5845923320.88,0.3217902490657565,1.4369058162519253,16,0.35164579112483035
2024-02-26,Cosmos,ATOM,10.790539,11.092821,10.896752,10.90776,76384380.65,4209050971.88,0.6562269676219978,4.481279347433877,18,0.2531841383558683
2024-02-26,Stellar,XLM,0.135852,0.135222,0.13342,0.135202,77896135.87,3947633265.16,-1.2121787799300177,3.566651030018955,19,0.23745925945346152
2024-02-26,Filecoin,FIL,6.251491,6.312597,6.151913,6.191755,76460715.0,3639696095.59,7.240176059588532,5.000480270793991,20,0.21893612740630986
2024-02-26,TRON,TRX,0.131688,0.132637,0.126917,0.130516,353683569.15,11573664014.62,-1.8322402069919974,3.9807529243800115,11,0.6961826242396538
2024-02-26,Near Protocol,NEAR,3.958453,4.0551,3.897521,3.985092,120464520.77,4408237659.41,2.736332580638434,1.8266575860126633,17,0.26516567770788924
2024-02-27,Bitcoin,BTC,48134.679594,49390.72646,46164.26891,48087.959359,17342243328.4,929296358769.63,0.20220917710935815,3.182743355157951,1,55.83623773276334
2024-02-27,Ethereum,ETH,2726.188913,2725.531191,2703.67996,2711.614562,7006406845.25,325997924584.41,4.097623427818453,5.597063569143035,2,19.587397976660874
2024-02-27,Tether,USDT,1.018962,1.015833,0.999072,0.999845,2614702262.44,109931540718.59,-0.10281014393420662,0.4359830659392901,3,6.605173456203952
2024-02-27,BNB,BNB,359.621222,355.801374,348.773089,354.096413,995072546.5,54761504236.72,4.686952095285779,4.869444721426072,4,3.290313515500618
2024-02-27,Solana,SOL,113.116651,115.029113,113.399116,114.553334,1416440935.01,52140000989.58,-4.362984765162148,4.490989053358775,5,3.1328019992408134
2024-02-27,XRP,XRP,0.625724,0.622275,0.621525,0.622066,1104125319.04,33829794235.06,-2.2057956569516923,2.134815574997736,6,2.0326437476416896
2024-02-27,USD Coin,USDC,0.996608,1.006368,0.990334,1.001892,724839000.39,32335904009.12,0.10731221860518225,0.26272300182924824,7,1.9428842118218412
2024-02-27,Cardano,ADA,0.663588,0.682879,0.658011,0.665142,548738318.48,23354248192.03,-1.5619450166938886,3.8677715946653084,8,1.403226583010218
2024-02-27,Avalanche,AVAX,42.626876,42.873329,41.171493,42.020242,488599196.96,16701159659.76,3.4574405943632813,4.681497682248844,9,1.0034795814866289
2024-02-27,Dogecoin,DOGE,0.104398,0.105119,0.103495,0.103977,368602274.7,15288534295.94,2.151551769872384,4.820396539385489,10,0.9186027982115769
2024-02-27,Polkadot,DOT,8.116633,8.25758,7.997198,8.250748,310128860.99,11472136928.44,1.5149080505958423,3.158331062264476,11,0.6892967553292465
2024-02-27,Chainlink,LINK,16.773444,17.066334,16.885675,16.964681,259922385.9,10011775401.73,-3.8581462470620664,3.3837516708213053,13,0.6015517721366731
2024-02-27,Polygon,MATIC,0.937405,0.954257,0.939591,0.946704,258863269.75,9396555027.94,-0.17493301615519874,2.7219601043174633,14,0.5645866094898951
2024-02-27,Litecoin,LTC,82.854715,84.676154,80.645025,83.508244,180963036.82,6240117631.17,5.625341224711056,3.7179400327360117,15,0.3749338822286182
2024-02-27,Uniswap,UNI,7.555795,7.771471,7.507027,7.597972,120553022.45,5679610095.38,-2.5467483611298802,1.8144782738767378,16,0.3412561090144716
2024-02-27,Cosmos,ATOM,11.518701,11.671364,11.306374,11.472925,120276785.77,4471116416.87,5.181311286643631,4.900295608822265,18,0.2686444607549591
2024-02-27,Stellar,XLM,0.141208,0.144903,0.140673,0.141246,78032670.12,4106780661.13,4.470348071774111,3.8653742899194925,19,0.24675355622265416
2024-02-27,Filecoin,FIL,6.262647,6.311387,6.188579,6.25532,106698000.58,3710921372.18,1.0266071574214441,4.262716176897057,20,0.22296857831119524
2024-02-27,TRON,TRX,0.124268,0.127301,0.123852,0.126909,229337348.33,11084072523.05,-2.7636458365257854,4.073504351294132,12,0.6659801285174642
2024-02-27,Near Protocol,NEAR,4.187194,4.208507,4.089916,4.135316,124627838.88,4514756423.1,3.7696494836254812,2.390069899325065,17,0.2712665454532611
2024-02-28,Bitcoin,BTC,50830.332314,50323.87739,49947.781149,50206.035759,21916632968.1,1000254031879.16,4.4045878183092135,3.6328344606620386,1,58.29891303645244
2024-02-28,Ethereum,ETH,2532.751581,2662.93372,2576.09426,2581.440879,6213291526.44,308157406091.78,-4.800596840872107,5.717534803912115,2,17.960679234186593
2024-02-28,Tether,USDT,1.008494,1.023676,0.983831,1.001731,3264538653.71,109769986221.07,0.18862923753180105,0.4170639752069892,3,6.397845623968311
2024-02-28,BNB,BNB,327.945327,332.994477,321.731479,328.668457,947707598.77,51376799852.74,-7.181082627911284,5.65571399483765,5,2.9944509007167506
2024-02-28,Solana,SOL,117.489164,120.94537,119.11078,119.807394,1107797901.74,55156656632.92,4.586562273255179,4.671973550771416,4,3.214756477794974
2024-02-28,XRP,XRP,0.635459,0.63643,0.62568,0.627217,692994261.32,33843568708.08,0.8280471847038839,1.9767099990125736,6,1.9725421803587602
2024-02-28,USD Coin,USDC,1.009009,1.007611,0.989488,1.002123,967405967.95,31956737183.53,0.023056377334085276,0.23923528924674003,7,1.862569889862193
2024-02-28,Cardano,ADA,0.643974,0.657114,0.643454,0.656675,487280123.79,22828900778.32,-1.272961262407124,3.8613764927500305,8,1.3305620960034923
